condition,seed,method,test_image_id,predicted_class,true_class,correct,insertion_auc,deletion_auc,target_logit_original,baseline_confidence,random_baseline_auc,norm_insertion_auc,norm_deletion_auc,drop_top10,drop_top20,flip_top10,flip_top20,slice
supervised,0,gradcam,3325,4,4,True,0.9834260144097025,0.9792134755065162,0.9909480214118958,0.9721417427062988,0.9815448820590973,0.10002682508609856,-0.12396958425843596,0.00583958625793457,0.015077650547027588,False,False,all200
supervised,0,gradcam,3325,4,4,True,0.9834260144097025,0.9792134755065162,0.9909480214118958,0.9721417427062988,0.9815448820590973,0.10002682508609856,-0.12396958425843596,0.00583958625793457,0.015077650547027588,False,False,primary
supervised,0,gradcam,3359,4,4,True,0.6116363938789933,0.6438743235173412,0.9295364022254944,0.14633485674858093,0.5379356294870377,0.09410191389124128,0.13526364272659153,0.15888750553131104,0.32919245958328247,False,False,all200
supervised,0,gradcam,3382,6,6,True,0.9614548849698809,0.8591898648677394,0.9992514252662659,0.8143212795257568,0.9067863523960114,0.29561720375530065,-0.2573754935285595,0.008383214473724365,0.02650851011276245,False,False,all200
supervised,0,gradcam,3427,7,7,True,0.9491209001446508,0.6704741254601365,0.9943296909332275,0.3286246061325073,0.6614771485328674,0.432088860636974,0.013514959000143949,0.007898151874542236,0.18528586626052856,False,False,all200
supervised,0,gradcam,3453,9,9,True,0.9924533876879461,0.9842617514090534,0.9955872297286987,0.9788742661476135,0.9872307479381561,0.3124903446627905,-0.17764632314898998,-0.0013788342475891113,-0.0020604729652404785,False,False,all200
supervised,0,gradcam,3453,9,9,True,0.9924533876879461,0.9842617514090534,0.9955872297286987,0.9788742661476135,0.9872307479381561,0.3124903446627905,-0.17764632314898998,-0.0013788342475891113,-0.0020604729652404785,False,False,primary
supervised,0,gradcam,3464,6,6,True,0.3747181268988261,0.1794457470118908,0.9096724390983582,0.02072817087173462,0.4652003049850464,-0.10178610889378405,-0.3214538505807729,0.3198206424713135,0.5775105357170105,False,False,all200
supervised,0,gradcam,3487,0,0,True,0.9881054042569981,0.9873322636653534,0.9914190769195557,0.9847871661186218,0.9881031215190887,0.0003442051586464957,-0.11623465346168016,0.004323601722717285,-0.004455268383026123,False,False,all200
supervised,0,gradcam,3487,0,0,True,0.9881054042569981,0.9873322636653534,0.9914190769195557,0.9847871661186218,0.9881031215190887,0.0003442051586464957,-0.11623465346168016,0.004323601722717285,-0.004455268383026123,False,False,primary
supervised,0,gradcam,3524,8,0,False,0.8502778529083317,0.7266589621090591,0.7617146372795105,0.8691830039024353,0.8154488205909729,3482903.2317358786,-8878985.848191379,-0.05390799045562744,-0.005805611610412598,False,False,all200
supervised,0,gradcam,3530,1,1,True,0.998128792319544,0.9778789921426162,0.9980486631393433,0.9944875836372375,0.9962681233882904,0.5225013735731949,-5.16392044457319,-0.0009559988975524902,-0.001649022102355957,False,False,all200
supervised,0,gradcam,3560,3,3,True,0.6444660426985263,0.4249708873120019,0.6822505593299866,0.7175093293190002,0.6998799443244934,-5541390.162596716,-27490905.701249152,0.0937349796295166,0.4304729402065277,False,True,all200
supervised,0,gradcam,3573,5,5,True,0.9264817039831221,0.7997712101527208,0.992088794708252,0.23275606334209442,0.6124224290251732,0.4135990218581879,0.2467281777653362,0.008255541324615479,0.013988912105560303,False,False,all200
supervised,0,gradcam,3592,7,7,True,0.9733003151256102,0.9575982457001657,0.997427761554718,0.7035471796989441,0.850487470626831,0.41790050816985014,0.364470406302315,0.002595365047454834,0.0016372203826904297,False,False,all200
supervised,0,gradcam,3600,2,2,True,0.9971781955555032,0.9958414416081811,0.9993883371353149,0.9855862259864807,0.9924872815608978,0.3398693101382267,0.24301789857463846,0.00035262107849121094,-0.0002969503402709961,False,False,all200
supervised,0,gradcam,3600,2,2,True,0.9971781955555032,0.9958414416081811,0.9993883371353149,0.9855862259864807,0.9924872815608978,0.3398693101382267,0.24301789857463846,0.00035262107849121094,-0.0002969503402709961,False,False,primary
supervised,0,gradcam,3601,5,5,True,0.6004649127279704,0.27548899803746557,0.6583489179611206,0.1616421341896057,0.40999552607536316,0.3834644359119991,-0.2707966398537665,-0.027479171752929688,0.2271752655506134,False,True,all200
supervised,0,gradcam,3641,2,2,True,0.9976049016428233,0.9748183310046763,0.9995039701461792,0.9468287229537964,0.9731663465499878,0.46394761098282084,0.03136168395480054,0.00012689828872680664,0.0003994107246398926,False,False,all200
supervised,0,gradcam,3641,2,2,True,0.9976049016428233,0.9748183310046763,0.9995039701461792,0.9468287229537964,0.9731663465499878,0.46394761098282084,0.03136168395480054,0.00012689828872680664,0.0003994107246398926,False,False,primary
supervised,0,gradcam,3714,1,1,True,0.9973223022983475,0.9959616650023495,0.9927276372909546,0.9932861924171448,0.9930069148540497,431538.74442978244,295475.0148299823,-0.003277599811553955,-0.004882216453552246,False,False,all200
supervised,0,gradcam,3714,1,1,True,0.9973223022983475,0.9959616650023495,0.9927276372909546,0.9932861924171448,0.9930069148540497,431538.74442978244,295475.0148299823,-0.003277599811553955,-0.004882216453552246,False,False,primary
supervised,0,gradcam,3717,7,7,True,0.979352559504651,0.9763456402048825,0.9732170104980469,0.9352990388870239,0.9542580246925354,0.6618111081875631,0.5825104712596513,-0.012899339199066162,-0.01831340789794922,False,False,all200
supervised,0,gradcam,3740,0,0,True,0.9929131432177687,0.9788459679395312,0.9996533393859863,0.8407027125358582,0.9201780259609222,0.4575956616102379,0.3690953797491212,-0.00021469593048095703,-0.0003122091293334961,False,False,all200
supervised,0,gradcam,3740,0,0,True,0.9929131432177687,0.9788459679395312,0.9996533393859863,0.8407027125358582,0.9201780259609222,0.4575956616102379,0.3690953797491212,-0.00021469593048095703,-0.0003122091293334961,False,False,primary
supervised,0,gradcam,3773,4,4,True,0.9216396539388757,0.8500695055546752,0.9750330448150635,0.7351950407028198,0.8551140427589417,0.2773772714886345,-0.021033102001239222,0.004170119762420654,0.09721475839614868,False,False,all200
supervised,0,gradcam,3773,4,4,True,0.9216396539388757,0.8500695055546752,0.9750330448150635,0.7351950407028198,0.8551140427589417,0.2773772714886345,-0.021033102001239222,0.004170119762420654,0.09721475839614868,False,False,primary
supervised,0,gradcam,3776,7,7,True,0.9596325849876836,0.8478612167123853,0.9859359264373779,0.4154614806175232,0.7006987035274506,0.4538921652977941,0.25796512755876533,-0.01170504093170166,-0.008678972721099854,False,False,all200
supervised,0,gradcam,3776,7,7,True,0.9596325849876836,0.8478612167123853,0.9859359264373779,0.4154614806175232,0.7006987035274506,0.4538921652977941,0.25796512755876533,-0.01170504093170166,-0.008678972721099854,False,False,primary
supervised,0,gradcam,3789,9,9,True,0.9690933467218458,0.9650460385014659,0.9987238049507141,0.8845261335372925,0.9416249692440033,0.2405336040382179,0.20509235405223766,0.0010605454444885254,0.002111077308654785,False,False,all200
supervised,0,gradcam,3789,9,9,True,0.9690933467218458,0.9650460385014659,0.9987238049507141,0.8845261335372925,0.9416249692440033,0.2405336040382179,0.20509235405223766,0.0010605454444885254,0.002111077308654785,False,False,primary
supervised,0,gradcam,3824,7,7,True,0.9670372409409087,0.9804598558088581,0.9781194925308228,0.8858285546302795,0.9319740235805511,0.37992047927981,0.5253585382408553,-0.0039067864418029785,-0.006628453731536865,False,False,all200
supervised,0,gradcam,3904,5,5,True,0.9560792560471492,0.8737038606138989,0.9899494647979736,0.8875266313552856,0.9387380480766296,0.16930998086694232,-0.6349579022252048,0.009054601192474365,0.0164911150932312,False,False,all200
supervised,0,gradcam,3904,5,5,True,0.9560792560471492,0.8737038606138989,0.9899494647979736,0.8875266313552856,0.9387380480766296,0.16930998086694232,-0.6349579022252048,0.009054601192474365,0.0164911150932312,False,False,primary
supervised,0,gradcam,3910,6,6,True,0.9849431421489587,0.9659973400714692,0.9991199374198914,0.9460450410842896,0.9725824892520905,0.23289075910218862,-0.12407276575694483,-0.0007129311561584473,-0.0004636049270629883,False,False,all200
supervised,0,gradcam,3910,6,6,True,0.9849431421489587,0.9659973400714692,0.9991199374198914,0.9460450410842896,0.9725824892520905,0.23289075910218862,-0.12407276575694483,-0.0007129311561584473,-0.0004636049270629883,False,False,primary
supervised,0,gradcam,4006,4,4,True,0.9199050585844419,0.969197542378082,0.9736447930335999,0.9621097445487976,0.9678772687911987,-4.1588217223327275,0.1144575671808181,-0.018189609050750732,-0.012795805931091309,False,False,all200
supervised,0,gradcam,4006,4,4,True,0.9199050585844419,0.969197542378082,0.9736447930335999,0.9621097445487976,0.9678772687911987,-4.1588217223327275,0.1144575671808181,-0.018189609050750732,-0.012795805931091309,False,False,primary
supervised,0,gradcam,4035,6,6,True,0.9470791817969412,0.9539531834758836,0.9729666113853455,0.944011390209198,0.9584890007972717,-0.3940504868161622,-0.15664937573070814,-0.02017223834991455,-0.023090660572052002,False,False,all200
supervised,0,gradcam,4035,6,6,True,0.9470791817969412,0.9539531834758836,0.9729666113853455,0.944011390209198,0.9584890007972717,-0.3940504868161622,-0.15664937573070814,-0.02017223834991455,-0.023090660572052002,False,False,primary
supervised,0,gradcam,4094,9,9,True,0.940768819102598,0.3433023833898352,0.997750461101532,0.08469258248806,0.541221521794796,0.4375925192327745,-0.2167651613778436,0.12185031175613403,0.17886865139007568,False,False,all200
supervised,0,gradcam,4094,9,9,True,0.940768819102598,0.3433023833898352,0.997750461101532,0.08469258248806,0.541221521794796,0.4375925192327745,-0.2167651613778436,0.12185031175613403,0.17886865139007568,False,False,primary
supervised,0,gradcam,4160,1,1,True,0.9990677728591414,0.9987256628502975,0.9998453855514526,0.9977784752845764,0.9988119304180145,0.12378013948013583,-0.04173745183790289,-0.00011467933654785156,-4.780292510986328e-05,False,False,all200
supervised,0,gradcam,4204,0,0,True,0.9974232577461897,0.9040304034682847,0.9988347887992859,0.8408820033073425,0.9198583960533142,0.4910635887255802,-0.10020711275039129,0.00026553869247436523,0.0008152127265930176,False,False,all200
supervised,0,gradcam,4204,0,0,True,0.9974232577461897,0.9040304034682847,0.9988347887992859,0.8408820033073425,0.9198583960533142,0.4910635887255802,-0.10020711275039129,0.00026553869247436523,0.0008152127265930176,False,False,primary
supervised,0,gradcam,4233,7,7,True,0.8057491927168992,0.6967217705154565,0.9631018042564392,0.09997028857469559,0.5315360464155674,0.31769567130768567,0.19137955351962474,0.06569421291351318,0.013874232769012451,False,False,all200
supervised,0,gradcam,4255,0,0,True,0.9897065837465204,0.879949072273132,0.998314380645752,0.6436986923217773,0.8210065364837646,0.4757264069733782,0.16621525141188295,-0.0008511543273925781,-0.0011823177337646484,False,False,all200
supervised,0,gradcam,4255,0,0,True,0.9897065837465204,0.879949072273132,0.998314380645752,0.6436986923217773,0.8210065364837646,0.4757264069733782,0.16621525141188295,-0.0008511543273925781,-0.0011823177337646484,False,False,primary
supervised,0,gradcam,4259,3,3,True,0.9942300556057115,0.9865668657390948,0.9951545000076294,0.9927037954330444,0.9939291477203369,0.12278423458102213,-3.0041491159696196,-0.001084446907043457,-0.0027295947074890137,False,False,all200
supervised,0,gradcam,4259,3,3,True,0.9942300556057115,0.9865668657390948,0.9951545000076294,0.9927037954330444,0.9939291477203369,0.12278423458102213,-3.0041491159696196,-0.001084446907043457,-0.0027295947074890137,False,False,primary
supervised,0,gradcam,4278,3,3,True,0.9629218665415646,0.8426732670902389,0.9936218857765198,0.4804392158985138,0.7370305508375168,0.44017720972094954,0.20585791854162883,0.013949573040008545,0.009344100952148438,False,False,all200
supervised,0,gradcam,4278,3,3,True,0.9629218665415646,0.8426732670902389,0.9936218857765198,0.4804392158985138,0.7370305508375168,0.44017720972094954,0.20585791854162883,0.013949573040008545,0.009344100952148438,False,False,primary
supervised,0,gradcam,4285,8,8,True,0.9776649928111123,0.8573025796216922,0.9953237175941467,0.39057430624961853,0.6929490119218826,0.4707999305964199,0.27177135622902937,-0.002669036388397217,-0.0017080903053283691,False,False,all200
supervised,0,gradcam,4285,8,8,True,0.9776649928111123,0.8573025796216922,0.9953237175941467,0.39057430624961853,0.6929490119218826,0.4707999305964199,0.27177135622902937,-0.002669036388397217,-0.0017080903053283691,False,False,primary
supervised,0,gradcam,4324,8,8,True,0.8711168625262395,0.5135642220216142,0.976061224937439,0.03952322527766228,0.5077922251075506,0.3879443626960963,0.0061631208943582014,0.055435895919799805,0.042704999446868896,False,False,all200
supervised,0,gradcam,4324,8,8,True,0.8711168625262395,0.5135642220216142,0.976061224937439,0.03952322527766228,0.5077922251075506,0.3879443626960963,0.0061631208943582014,0.055435895919799805,0.042704999446868896,False,False,primary
supervised,0,gradcam,4330,3,3,True,0.8848677387049454,0.714833261683467,0.9783154726028442,0.3746669888496399,0.6764912307262421,0.34519511534778574,0.06351714944901715,0.23804724216461182,0.07426643371582031,False,False,all200
supervised,0,gradcam,4384,4,4,True,0.9891091630091411,0.9840326935658452,0.9938507080078125,0.953025758266449,0.9734382331371307,0.38385668497547926,0.259509454287956,-0.0018960833549499512,-0.0016904473304748535,False,False,all200
supervised,0,gradcam,4384,4,4,True,0.9891091630091411,0.9840326935658452,0.9938507080078125,0.953025758266449,0.9734382331371307,0.38385668497547926,0.259509454287956,-0.0018960833549499512,-0.0016904473304748535,False,False,primary
supervised,0,gradcam,4400,3,3,True,0.5103596330330997,0.5035364346124875,0.9024659991264343,0.26625803112983704,0.5843620151281357,-0.11631791146544042,-0.12704270392929193,0.7182477712631226,0.3990823030471802,True,False,all200
supervised,0,gradcam,4521,2,2,True,0.9877309161842391,0.9867595718800108,0.9866156578063965,0.978758692741394,0.9826871752738953,0.6419451873103508,0.5183167511149313,0.0030431151390075684,-0.006298184394836426,False,False,all200
supervised,0,gradcam,4521,2,2,True,0.9877309161842391,0.9867595718800108,0.9866156578063965,0.978758692741394,0.9826871752738953,0.6419451873103508,0.5183167511149313,0.0030431151390075684,-0.006298184394836426,False,False,primary
supervised,0,gradcam,4523,7,7,True,0.9795624818961162,0.9474753780899084,0.9878126978874207,0.8603636026382446,0.9240881502628326,0.4352665785883025,0.18350250177415056,0.008922994136810303,0.006090939044952393,False,False,all200
supervised,0,gradcam,4523,7,7,True,0.9795624818961162,0.9474753780899084,0.9878126978874207,0.8603636026382446,0.9240881502628326,0.4352665785883025,0.18350250177415056,0.008922994136810303,0.006090939044952393,False,False,primary
supervised,0,gradcam,4534,6,6,True,0.5092320558446953,0.30805743550012044,0.9134721159934998,0.021766789257526398,0.4676194526255131,0.04666631674333757,-0.1789402982591329,0.15441954135894775,0.2840923070907593,False,False,all200
supervised,0,gradcam,4534,6,6,True,0.5092320558446953,0.30805743550012044,0.9134721159934998,0.021766789257526398,0.4676194526255131,0.04666631674333757,-0.1789402982591329,0.15441954135894775,0.2840923070907593,False,False,primary
supervised,0,gradcam,4608,3,3,True,0.9230292119624814,0.6566410826850335,0.9728191494941711,0.7750792503356934,0.8739491999149323,0.24820490076316987,-1.0989593812614322,0.01395505666732788,0.04561036825180054,False,False,all200
supervised,0,gradcam,4608,3,3,True,0.9230292119624814,0.6566410826850335,0.9728191494941711,0.7750792503356934,0.8739491999149323,0.24820490076316987,-1.0989593812614322,0.01395505666732788,0.04561036825180054,False,False,primary
